Job Description Index,Company Name,Position Title,Most similar cluster index,Most similarity cluster scores,Most similar cluster keyword,Top_1_Resume_ID,Top_1_Similarity,Top_2_Resume_ID,Top_2_Similarity,Top_3_Resume_ID,Top_3_Similarity
633,"The TJX Companies, Inc.  Columbus, OH   On-site",Loss Prevention (LP) Detective,1,0.9343242800330691,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",41910253.0,0.9613018110531844,24588864.0,0.9551411580058101,12938389.0,0.9544333500072223
634,Equal Employment Opportunity Commission,Investigator Support Assistant (OA),1,0.9013246481557582,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",24588864.0,0.9254675976618133,27847081.0,0.9248963164818532,59777056.0,0.9195864295932964
635,Pickerington Local School District,Special education coordinator,2,0.9077149557789246,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",20399718.0,0.9364738555888711,54934269.0,0.9286686930147005,17481570.0,0.9266122245608945
636,Franklin University,"Field Placement Coordinator, School of Education",2,0.9255072472121657,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",20399718.0,0.9487564766130914,25926667.0,0.939185677726118,54934269.0,0.9387736994719836
637,AMB,Data Entry Operator Remote (Remote),1,0.9361096217906728,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",58208591.0,0.9514332024622432,13215696.0,0.9500012369832955,34594746.0,0.9496557205568056
638,Armanino,Data Entry Specialist,4,0.9398209133148788,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",13964744.0,0.951198334901432,24610685.0,0.9504525706274558,22450718.0,0.9503347892397873
639,"Dimech Services, Inc",Data Entry Operator - REMOTE,4,0.9221225672813725,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",12472574.0,0.9312732188996127,22450718.0,0.9310975443097246,14267489.0,0.9297893682195456
640,Rubber-Cal,Data Entry - Work from Home - International Applicants Accepted,2,0.8926381664226863,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",66683238.0,0.9297075408612967,29926588.0,0.9231246753262159,99244405.0,0.9208929019913059
641,Hallmark,Retail Sales Associate (part-time) - 162,3,0.9387224503877925,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",29928796.0,0.95796192133488,20148147.0,0.9569325192926967,34146825.0,0.9536599097779165
642,Noble People,Content Creator,4,0.9026886728257245,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",80679862.0,0.9372844616627226,18488289.0,0.9288795795744127,21283733.0,0.9278758558816753
643,Major League Baseball,Live Content Creator (Seasonal),3,0.9014521060163211,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",34712719.0,0.9294398943608773,59011090.0,0.9212047955580552,15479281.0,0.9188427880160036
644,Bespoke Post,Social Content Creator (TikTok & Reels Specialist),3,0.8594261491910082,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",15479281.0,0.9295990046972966,70196518.0,0.9191344860341755,59011090.0,0.9070893133712106
645,Michael Page International Inc.,Large Law Real Estate Associate Attorney,1,0.9347798133616101,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",90629382.0,0.953510227537565,18882984.0,0.9433474737281464,21645690.0,0.9428004404988362
646,BCG Attorney Search,Commercial Litigation Attorney,1,0.8769188890935455,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",15100547.0,0.9070278444632431,89049979.0,0.8981947562645529,32109048.0,0.8970322037858343
647,TrialSpark,Commercial Contracts Attorney,1,0.9178706817282235,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",15100547.0,0.9295179252492071,34327438.0,0.9292084950210034,26098594.0,0.9248853395082297
648,"HCA Healthcare  Jacksonville, FL On-site",Medical Office Specialist,1,0.9217345045965903,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",99033098.0,0.9467255282226812,28206098.0,0.9439317490787535,24061629.0,0.9437637439326694
649,"Baptist Health  Jacksonville, FL On-site","Office Specialist I, Behavioral Health, Full Time/Days",2,0.9037344667496954,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",80053367.0,0.9444693169431493,37402097.0,0.940536428102801,54934269.0,0.9370078121988688
650,La-Z-Boy of Central NJ,Retail Furniture Sales Consultant,3,0.9106022731680642,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",29928796.0,0.9366280962095173,16391949.0,0.9305845191182638,10818478.0,0.9289782831949589
651,Rochester City School District,Principals - Secondary - Locations TBD,2,0.9436829235509625,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",16210888.0,0.9646052513748893,28772892.0,0.9584291496985249,33704389.0,0.9548645490358643
652,University of Rochester,Associate Professor/Professor (TBD) - 230572,2,0.9125715624118655,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",28772892.0,0.927781455312604,29148871.0,0.9267502823670488,16210888.0,0.924324591732243
653,Motivate LLC,Assistant Manager,1,0.9512456248648177,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",17781039.0,0.9634515370255168,27030979.0,0.96141516823867,38225199.0,0.9606691119603773
654,ATLANTIS MANAGEMENT GROUP LLC,Assistant Manager- NYC,1,0.9399555624160784,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",64471954.0,0.9498584888387464,29865476.0,0.949849260262104,11773767.0,0.9496024299372938
655,Estee Lauder Companies,"Assistant Manager, Social Media, La Mer",3,0.9374016384945114,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",34303500.0,0.943235959452193,43622023.0,0.9420577657801037,22391901.0,0.9418196913323555
656,LULULEMON,"Assistant Manager, Operations | Nyc Downtown (Multiple Locations)",1,0.9366871046508192,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",27726066.0,0.9433009421378145,24953921.0,0.943196301214567,11444536.0,0.9405845660823251
657,"HCA Florida Memorial Hospital​  Jacksonville, FL On-site",Patient Care Tech,2,0.9027594474374623,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",15180322.0,0.9489214416262932,91478356.0,0.9441302785547951,11807040.0,0.9418078497526049
658,"R1 RCM     Jacksonville, FL     On-site",Patient Access Representative,2,0.9249606506803463,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",80053367.0,0.9389321738547614,27531694.0,0.9359996195951998,12938200.0,0.9354257582939736
659,HCA Healthcare,Registrar,1,0.8898158122904161,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",73448369.0,0.9189352223283389,55477468.0,0.9105125646548508,18484846.0,0.9096081015101172
660,State of Indiana,Clerical Assistant,1,0.9435581965314168,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",14508237.0,0.9532188239778505,37360517.0,0.9505788147652985,72231872.0,0.9487600520960504
661,Bosworth Hospitality Partners,File Clerk Remote,1,0.8965976014747703,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",73448369.0,0.926917246772412,27847081.0,0.9215961953509629,29149998.0,0.9191795745896759
662,Knowledge Services,Admin/Clerical Recruiter,2,0.9540632339077223,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",28670024.0,0.9623369343694035,28669770.0,0.9605921481051773,94230796.0,0.9599185249196607
663,Sarcoma Foundation of America  United States   Remote,"Sr Mgr, Outreach and Engagement",2,0.9086902764280941,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",34962725.0,0.9294742021274729,27164756.0,0.9283749468276885,29926588.0,0.9251994504429222
664,Circle Medical - a UCSF Health Affiliate  United States   Remote ,Escalations Specialist - Customer/Patient Experience Coordinator - Full Time Contract/Remote,1,0.943431986452228,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",13342150.0,0.9631277005629597,35474904.0,0.9624646492711456,29865476.0,0.9601563869915304
665,"Wyckoff Heights Medical Center  Brooklyn, NY 11237",Part-time   Patient Advocate,2,0.9215522373181722,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",27531694.0,0.9318253588558483,29134372.0,0.9297962747945656,29926588.0,0.9270636986211638
666,Veeva Systems,"Senior Director, Digital Marketing - Remote",4,0.9281778004424031,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",80679862.0,0.9603941560385372,31909493.0,0.9492246681673903,18354623.0,0.9483754808062874
667,A Media.Monks Company,"Director, Digital Strategy",3,0.9423723410438667,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",15423153.0,0.9578921519431636,13328680.0,0.9544989914949262,27850777.0,0.9538968573627967
668,Upworks,Virtual administrative assistant,1,0.9316033223266896,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",27847081.0,0.9567055346854603,24588864.0,0.9511742319448842,38897568.0,0.9478351196164497
669,Virtual Vocations,Remote Administrative Assistant,2,0.9045915634270241,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",86597425.0,0.9167140945285106,27126818.0,0.9148989792993184,33704389.0,0.9128346289308398
670,RemoteWorker USA,REMOTE Data Entry/Auditor,1,0.9111210461237803,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",27847081.0,0.9337282624581862,34594746.0,0.9336579780369136,35474904.0,0.9305261877269542
671,TarriTechnics,Work From Home - BEGIN IMMEDIATELY - Data Entry Clerk,4,0.9071847606997505,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",83338413.0,0.9226342312215641,12472574.0,0.92244028472129,41152404.0,0.9221520509200771
672,BairesDev,Data Entry Specialist,3,0.9326337059718244,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",13727873.0,0.9535406574908607,29087505.0,0.9488411662459089,23917826.0,0.9476235621738689
673,Apprentice Now,Software Developer- Entry Level,4,0.9313578740917416,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",29134721.0,0.9493011366683919,22450718.0,0.9456210501537239,12472574.0,0.942380734492642
674,Staffigo,Business Analyst (Entry Level),4,0.9517963599454744,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",22450718.0,0.9651207020613853,36856210.0,0.9637762387433819,46260230.0,0.9603708217160527
675,RWC Building Products,Entry Level Office Assistant,1,0.897297354261898,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",28808263.0,0.9234920154022996,31454430.0,0.9204719000006227,49204385.0,0.9202221383956479
676,Core Soft Tech,Software test Engineer ( Entry Level ),0,0.8890739803091758,"['project', 'state', 'city', 'company', 'name', 'system', 'management', 'construction', 'engineering', 'design']",25919149.0,0.918217664554035,21629057.0,0.9110069023413447,11890896.0,0.9104015764703874
677,Intel,System Software Development Engineer - Entry Level,4,0.8915717995904243,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",22946204.0,0.93979307153175,12144825.0,0.9355422041343467,28505854.0,0.9345159068976319
678,DISH,Satellite TV Installer - Entry Level,3,0.9328415552773741,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",29928796.0,0.9440537506302273,19147494.0,0.9406604473540086,20148147.0,0.9375473342521987
679,Caldera Medical,"Sales Associate (Entry Level) Phoenix, AZ",2,0.9506010730628034,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",74191424.0,0.9522376020652481,29134372.0,0.9498186901661609,28669770.0,0.9492161121365794
680,Firstsource Solution USA,Remote Patient Advocate Specialist,2,0.9158792273186225,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",12938200.0,0.9428291461543391,28670024.0,0.9415764908344466,80053367.0,0.9413476456311167
681,Rx Help Centers,$17.50hr - Patient Advocate - Part Time Position - Mon - Fri ...,1,0.9027271988385799,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",34594746.0,0.933376727570812,14508237.0,0.9274960527754885,49486820.0,0.9264787879502963
682,Moda Health,Member Health Advocate ~ remote,1,0.9130171197767324,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",14064815.0,0.9365916369563301,24508725.0,0.9326767377385459,16121387.0,0.9318342071029828
683,"Bilingual Care Advocate (Hebrew)   New York, NY•Remote Full-time",Bilingual Care Advocate (Hebrew),2,0.9344254636382386,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",12938200.0,0.9566567117854778,28670024.0,0.9545251161375182,16356151.0,0.9533015175338672
684,Great American Insurance Group,Remote Customer Service Representative,1,0.9406992897883721,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",34594746.0,0.961507327849853,35474904.0,0.9575902590431753,49486820.0,0.9570352628189656
685,Nordstrom,Retail Cashier & Sales Floor Support - The Shops at Riverwalk Rack,3,0.9046482501555703,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",12668625.0,0.9436709620283814,34146825.0,0.9431706802155368,26691587.0,0.9397713182961853
686,Panera Bread,Restaurant Team Member - Cashier,3,0.9290802063654364,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",20148147.0,0.9494364195279305,34146825.0,0.9491317641068511,26691587.0,0.9485677885186459
687,Skechers,Retail Floor Leader - Anthem,1,0.903264599375968,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",11444536.0,0.9244211926841068,58208591.0,0.9183272627076703,17876954.0,0.9175656027096373
688,McDonald's,Crew Team Member,3,0.9154165497865555,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",34146825.0,0.9303458341178092,18036030.0,0.9274247993792484,15354126.0,0.9259199226586634
689,"DGA Security   New York, NY   Hybrid",Business Development Manager,1,0.953314075209577,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",17132168.0,0.965158876212112,21856577.0,0.9646629190866189,13352113.0,0.964147162040613
690,"Katten Muchin Rosenman LLP   New York, NY   Hybrid ",Business Development Manager,1,0.9424037400834114,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",32308556.0,0.9644316268613534,57262959.0,0.9617754032711261,18208580.0,0.958247049024433
691,"ChenMed   Jacksonville, FL On-site ",Medical Assistant,2,0.923622275039024,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",16356151.0,0.9706244064198954,10969918.0,0.9669208565393668,80053367.0,0.9632038891522119
692,"SNI Companies   Jacksonville, FL    Hybrid",Medical Receptionist,2,0.9057133691605683,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",80053367.0,0.9520315614560597,16356151.0,0.9498847701604201,14062078.0,0.9477038845108194
693,"Water Treatment Facilities   Fresh Meadows, New York, United States On-site",Medical Receptionist / Registrar,2,0.9004875100211196,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",80053367.0,0.9217175493495806,54934269.0,0.9194567884872709,27531694.0,0.915546979960554
694,Sally Beauty,Sales Associate/Beauty Advisor,3,0.9098799542092479,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",13812481.0,0.935257341831949,39581020.0,0.934714312366073,36970996.0,0.9336712907272389
695,Kohl's,Part-Time Retail Sales Associate,1,0.8867628734229915,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",17189156.0,0.926941770648992,34594746.0,0.9260311074151673,19156751.0,0.9207431268173969
696,General Assembly  United States   Remote,"Program Manager, Blended Learning",4,0.9321016200595345,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",13964744.0,0.9571386908449367,29134721.0,0.9559523130306009,13405733.0,0.9550122481970061
697,Public Consulting Group  United States   Remote,Senior Project Manager - Education,1,0.9576943831440508,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",26173524.0,0.9767434001590154,68781345.0,0.9764565246513711,27884470.0,0.9715043369151617
698,Tech Elevator  United States   Remote,Project Manager,1,0.9216341199824631,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",41910253.0,0.954946581234467,68781345.0,0.9517690888300093,26173524.0,0.9499012515627723
699,Paligo,Technical Support Agent,2,0.915688139820575,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",66683238.0,0.9462118289200292,99244405.0,0.9337346745455601,84512719.0,0.9331506545704238
700,"CompuCom Systems, Inc.",IT Help Desk Technical Support Agent (Remote/Telecommute),4,0.9139483340344903,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",22450718.0,0.9378285437151708,83338413.0,0.9351245241749029,52618188.0,0.9288579024426911
701,ICONIQ Capital,Systems Administrator,4,0.9574606715983183,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",39413067.0,0.9569998957450812,11020140.0,0.9544880125567692,98300955.0,0.9543689858978406
702,Cambridge Information Group Inc,Systems Administrator,4,0.9415072540944369,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",11020140.0,0.9506694209691912,14593060.0,0.945302723356078,39413067.0,0.9438602963514281
703,Intrepid Museum,System Administrator,4,0.9546845718303945,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",22450718.0,0.9708956022464426,81761658.0,0.9624076248404381,24038620.0,0.9622966092728784
704,System One,IT Systems Administrator,4,0.9621435253671993,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",22450718.0,0.9764160488325466,17641670.0,0.973757579856369,24913648.0,0.9720763112773225
705,Compass,Marketing Advisor,3,0.9370224158237042,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",28939941.0,0.9569845523130465,13727873.0,0.9514605913593943,59696315.0,0.9496818311118719
706,Secure Agent Marketing,Sales Representatives,1,0.934167293127994,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",24967652.0,0.9396611360925358,18155310.0,0.9396566694735271,29297393.0,0.9375860613954405
707,"Amazon.com, Inc.","Director, ACX Creator Marketing",3,0.9441305212408543,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",28939941.0,0.9658019251574963,16276121.0,0.9657268292556868,22706174.0,0.9615731621405729
708,Compass Group Careers,"MARKETING COORDINATOR - HIGHER EDUCATION - Newark, NJ",3,0.9494170273651326,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",28939941.0,0.9654438083219226,20470943.0,0.9579864774981617,83206166.0,0.9557026838319616
709,Wells Fargo,Search optimization,4,0.9184812722434377,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",80679862.0,0.9431258080071622,29825044.0,0.9411890636380957,13964744.0,0.9383013669793725
710,LEVINE/LEAVITT,Marketing and Visuals Manager for Artist Management Agency,4,0.9048947851533753,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",80679862.0,0.9511741409055349,18354623.0,0.9376251526884765,18488289.0,0.9345717065974114
711,1stDibs,Senior Systems Administrator,4,0.9115255079446009,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",83816738.0,0.9253906675837584,19090468.0,0.9243208327440948,27152464.0,0.9205283450183455
712,Hudson Group,Windows System Administrator,1,0.9469488563937332,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",11773767.0,0.9551786117669562,72231872.0,0.9533906579770222,30999638.0,0.9495539858706363
713,Visa,"Business Development Manager, NA Marketing Services",3,0.927769566006728,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",28939941.0,0.954677583251646,25162378.0,0.9464307125469212,79759716.0,0.9433626325391296
714, Yaffed,Director of Development ,2,0.9248929286528729,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",27531694.0,0.9366403243636376,22485475.0,0.93615974896251,89508407.0,0.93490910721661
715,Joe Paul Group,"Director of Development -Queens, NY #822",1,0.9320815030237327,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",36671891.0,0.9447049040141491,24508725.0,0.9427783108924463,13520837.0,0.9422681018245316
716,Marriott,Sales Executive Richmond Hotel,3,0.9526111073687491,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",26987539.0,0.9555142268350769,26278597.0,0.95078568149979,34131484.0,0.9498226718862983
717,Change Healthcare,"Senior Sales Executive- Revenue Cycle Management - MI, OH, KY, IN",1,0.9337641511305368,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",17818707.0,0.9538274660321318,18208580.0,0.9534356096682318,41910253.0,0.9528291053364097
718,Fiserv,Migrations Sales Executive- Credit Union,1,0.936487984695537,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",27710853.0,0.9483920954585122,26932091.0,0.945856060015144,12587973.0,0.9456919859262372
719,Marriott International,Senior Catering Sales Executive,3,0.9597579884362,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",26987539.0,0.9601411302804372,34554248.0,0.9571863571683727,26278597.0,0.9537909153698643
720,Concentra,Field Sales Account Executive,1,0.9341523082414787,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",13352113.0,0.9463612239997439,29865476.0,0.9449990722762713,33370664.0,0.9441472715202033
721,AT&T,Sales Executive Fiber,1,0.9507919208043095,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",12504278.0,0.967145874326979,13352113.0,0.9652976716114576,17714174.0,0.9619431551267374
722,"Bio-Reference Laboratories, Inc.","Account Executive, Urology - Ohio and parts of W.PA, W.VA",1,0.9632404444482566,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",24544244.0,0.969425425554809,35474904.0,0.9686465214759908,91515108.0,0.9660090278347595
723,Aml Rightsource Llc,Entry Level - Transaction Monitoring Investigator ,1,0.9374433282593594,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",41910253.0,0.9600615973736748,24588864.0,0.9565501589374428,35474904.0,0.9539118770784266
724,PTC THERAPEUTICS,Patient Engagement Liaison,2,0.9379647785546972,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",28670024.0,0.9475824655502234,29134372.0,0.945864133920069,11807040.0,0.9449569058629046
725,Cancer Treatment Centers of America,"Advocate, Patient Empowerment- REMOTE",1,0.9207220906904985,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",41910253.0,0.9485670759439453,14064815.0,0.943468752555845,16121387.0,0.9411343281876257
726,The Judge Group  United States   Remote,Project Managers,1,0.9419378528564486,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",12938389.0,0.966358729751532,32531824.0,0.966005532340886,26173524.0,0.9649212196782986
727,Edpuzzle  United States   Remote, Business Development Project Manager,1,0.9510184530979536,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",41910253.0,0.9754118723022479,12938389.0,0.9723081953643703,35474904.0,0.9692050564988361
728,BTIG,"Equity Research Associate, Biotechnology",1,0.9304893536756564,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",18208580.0,0.95082937910254,12202337.0,0.9492858982666915,69181350.0,0.9478754234849971
729,"Jefferies  New York, NY ",Equity Research Associate - Biotechnology,2,0.9122615588317788,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",29926588.0,0.927585786705809,12467531.0,0.922679458209257,60624892.0,0.9210997279645201
730,Career Staffing,Work From Home Administrative Assistant Skills (Data Entry - Remote),2,0.8942317385554734,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",66683238.0,0.9187052116590964,22510753.0,0.917527590610686,22551979.0,0.9147333545078699
731,Macy's Inc.,"Retail Sales Associate - Furniture​/Mattresses, Quaker Bridge Mall...",1,0.8836440741942366,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",34594746.0,0.9118655234575217,11958994.0,0.9055080173331572,14508237.0,0.9054878541939141
732,Fortunoff Backyard Store,"Furniture Sales Associates - Bridgewater, N.J.",1,0.9246977874933557,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",13352113.0,0.9401419687996313,29865476.0,0.9379751343574192,54067174.0,0.9378553950117476
733,Crate and Barrel,Furniture Sales Associate,3,0.9167279167312169,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",28939941.0,0.9411340587994174,28867567.0,0.9373252161683476,23591247.0,0.9362428118007156
734,Arhaus Furniture,Sales Associate / Design Consultant - Full Time,3,0.9303815393366848,"['sale', 'company', 'state', 'city', 'customer', 'name', 'marketing', 'service', 'business', 'management']",22391901.0,0.9482054818993785,26691587.0,0.9430850009254661,23917826.0,0.9403674405148394
735,Dandelion Travels,Customer Service Agent,4,0.8703915095553928,"['system', 'management', 'project', 'company', 'state', 'city', 'network', 'data', 'software', 'support']",83338413.0,0.8984940935876892,52618188.0,0.8850720292014527,57706851.0,0.8848582878990041
736,THE MODERN HELLO.,Customer Service Professional (REMOTE),1,0.9250073008008256,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",34594746.0,0.9651657173037238,71772815.0,0.9556798748846519,19473948.0,0.9556420256881004
737,Cigna,CCRD Customer Service Representative - Work from Home (Remote),1,0.936261637699206,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",14508237.0,0.9502141226266851,54067174.0,0.9495284708747576,24061629.0,0.9490377182460829
738,Royal Recruiter,Remote Customer Service Representative ($16/hr),2,0.8931258713469284,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",66683238.0,0.9067670854869596,54934269.0,0.9035231893519384,25926667.0,0.902854752313849
739,JoAnn,Part Time Team Member R50775,1,0.9053175866362072,"['company', 'state', 'management', 'city', 'customer', 'name', 'business', 'service', 'financial', 'account']",24544244.0,0.9307852993851891,17189156.0,0.9296407931897667,13352113.0,0.9272718683727335
740,Domino's,Assistant Manager(02204) - 620 N Memorial Dr,0,0.8678727355479754,"['project', 'state', 'city', 'company', 'name', 'system', 'management', 'construction', 'engineering', 'design']",55595908.0,0.8861979208370496,17704246.0,0.8817223507733596,25919149.0,0.8802100383768038
741,Caretenders VNA,Clinical Account Executive,2,0.9147007696202707,"['state', 'city', 'student', 'company', 'name', 'skill', 'program', 'education', 'training', 'patient']",16356151.0,0.9555841671326504,80053367.0,0.9508212359325863,77266989.0,0.9446885630463394
